case,dice_H0,dice_H1,dice_H2,dice_L3,dice_L4,dice_L5,signed_H1,abs_H1,switch_H1,box_iou_H1,signed_H2,abs_H2,switch_H2,box_iou_H2,signed_L3,abs_L3,switch_L3,box_iou_L3,signed_L4,abs_L4,switch_L4,box_iou_L4,signed_L5,abs_L5,switch_L5,box_iou_L5,range_H0_L5,oracle_H0_L5
1519,0.8368298368298368,0.8370681605975724,0.8343016500116198,0.831981460023175,0.8366348170589606,0.8219679633867277,0.00023832376773558206,0.00023832376773558206,False,0.96875,-0.002528186818216982,0.002528186818216982,False,0.9197860962566845,-0.004848376806661836,0.004848376806661836,False,0.850632911392405,-0.0001950197708762147,0.0001950197708762147,False,0.9258997882851094,-0.014861873443109075,0.014861873443109075,False,0.8067226890756303,0.015100197210844657,0.8370681605975724
152,0.9697135809236672,0.9693234730210901,0.9693234730210901,0.9697301739487741,0.968976356430231,0.9691654104426477,-0.00039010790257709704,0.00039010790257709704,False,0.9555555555555556,-0.00039010790257709704,0.00039010790257709704,False,0.9555555555555556,1.659302510692573e-05,1.659302510692573e-05,False,0.9545454545454546,-0.0007372244934362726,0.0007372244934362726,False,0.8361111111111111,-0.0005481704810195165,0.0005481704810195165,False,0.7940298507462686,0.0007538175185431983,0.9697301739487741
1529,0.8577467765800042,0.8577467765800042,0.8639557164147328,0.8639557164147328,0.8727116088735731,0.8577467765800042,0.0,0.0,False,1.0,0.0062089398347285885,0.0062089398347285885,False,0.9777777777777777,0.0062089398347285885,0.0062089398347285885,False,0.9777777777777777,0.01496483229356893,0.01496483229356893,False,0.9053497942386831,0.0,0.0,False,1.0,0.01496483229356893,0.8727116088735731
1533,0.5293546821931101,0.5372327353158024,0.5237868696479543,0.5204582651391162,0.5348892593474637,0.35014836795252224,0.007878053122692297,0.007878053122692297,False,0.9003215434083601,-0.005567812545155815,0.005567812545155815,False,0.8857808857808858,-0.00889641705399391,0.00889641705399391,False,0.8837209302325582,0.0055345771543535704,0.0055345771543535704,False,0.7032835820895522,-0.17920631424058786,0.17920631424058786,False,0.7492211838006231,0.18708436736328016,0.5372327353158024
1534,0.8443093549476528,0.8423180592991913,0.8443093549476528,0.8423180592991913,0.8423180592991913,0.8443093549476528,-0.0019912956484614552,0.0019912956484614552,False,0.9772727272727273,0.0,0.0,False,1.0,-0.0019912956484614552,0.0019912956484614552,False,0.9772727272727273,-0.0019912956484614552,0.0019912956484614552,False,0.9772727272727273,0.0,0.0,False,1.0,0.0019912956484614552,0.8443093549476528
1535,0.8714837286265857,0.8760742999722761,0.8310118265440211,0.829485834207765,0.8860190903986525,0.8195956454121306,0.0045905713456904085,0.0045905713456904085,False,0.9476584022038568,-0.04047190208256468,0.04047190208256468,False,0.809469480889903,-0.041997894418820736,0.041997894418820736,False,0.809469480889903,0.014535361772066713,0.014535361772066713,False,0.8154269972451791,-0.05188808321445515,0.05188808321445515,False,0.7078651685393258,0.06642344498652186,0.8860190903986525
1536,0.8286624203821656,0.8305138844557932,0.8382731958762887,0.8347770291947385,0.8329065300896287,0.7953573610262675,0.0018514640736275734,0.0018514640736275734,False,0.9487179487179487,0.009610775494123036,0.009610775494123036,False,0.8717948717948718,0.006114608812572864,0.006114608812572864,False,0.8974358974358975,0.0042441097074630285,0.0042441097074630285,False,0.7979274611398963,-0.033305059355898115,0.033305059355898115,False,0.7520661157024794,0.04291583485002115,0.8382731958762887
1545,0.4648068168553753,0.6156478456991756,0.7425195349723651,0.7548534449942901,0.486143328042974,0.6311670636270841,0.15084102884380035,0.15084102884380035,False,0.5925925925925926,0.27771271811698983,0.27771271811698983,False,0.3328042328042328,0.2900466281389148,0.2900466281389148,False,0.35793650793650794,0.021336511187598717,0.021336511187598717,False,0.7936507936507936,0.1663602467717088,0.1663602467717088,False,0.4973544973544973,0.2900466281389148,0.7548534449942901
1546,0.9386225610543998,0.8739938939772411,0.8739938939772411,0.8316974595842956,0.550330639235856,0.9070045421945971,-0.06462866707715864,0.06462866707715864,False,0.9576957695769577,-0.06462866707715864,0.06462866707715864,False,0.9576957695769577,-0.10692510147010414,0.10692510147010414,False,0.9487179487179487,-0.3882919218185438,0.3882919218185438,False,0.5494505494505495,-0.031618018859802643,0.031618018859802643,False,0.8524590163934426,0.3882919218185438,0.9386225610543998
1547,0.602091020910209,0.5964153275648949,0.5964153275648949,0.602091020910209,0.5964153275648949,0.5966646077825818,-0.005675693345314148,0.005675693345314148,False,0.9787234042553191,-0.005675693345314148,0.005675693345314148,False,0.9787234042553191,0.0,0.0,False,1.0,-0.005675693345314148,0.005675693345314148,False,0.9787234042553191,-0.005426413127627261,0.005426413127627261,False,0.9375,0.005675693345314148,0.602091020910209
1548,0.7000849617672048,0.7000849617672048,0.7031732659365347,0.7024595924104006,0.7000849617672048,0.7476357741151041,0.0,0.0,False,1.0,0.003088304169329925,0.003088304169329925,False,0.9333333333333333,0.002374630643195763,0.002374630643195763,False,0.9555555555555556,0.0,0.0,False,1.0,0.04755081234789926,0.04755081234789926,False,0.8998628257887518,0.04755081234789926,0.7476357741151041
1551,0.8254016832440704,0.8404802744425386,0.6172330930312393,0.6402373887240356,0.8700564971751412,0.6285114815246532,0.015078591198468216,0.015078591198468216,False,0.9074074074074074,-0.20816859021283107,0.20816859021283107,False,0.9014662756598241,-0.1851642945200348,0.1851642945200348,False,0.9314586994727593,0.04465481393107085,0.04465481393107085,False,0.7704918032786885,-0.19689020171941718,0.19689020171941718,False,0.7424242424242424,0.2528234041439019,0.8700564971751412
1552,0.5252401389740445,0.5269658295594895,0.5269658295594895,0.5269658295594895,0.5310316481709824,0.5386368344727575,0.0017256905854449167,0.0017256905854449167,False,0.9722222222222222,0.0017256905854449167,0.0017256905854449167,False,0.9722222222222222,0.0017256905854449167,0.0017256905854449167,False,0.9722222222222222,0.005791509196937827,0.005791509196937827,False,0.8852071005917159,0.013396695498712918,0.013396695498712918,False,0.7896117523609654,0.013396695498712918,0.5386368344727575
1555,0.6789566581682683,0.6786904528523818,0.6768328445747801,0.6778930879185432,0.6763039656182849,0.66963249516441,-0.000266205315886503,0.000266205315886503,False,0.9836065573770492,-0.002123813593488233,0.002123813593488233,False,0.9601873536299765,-0.0010635702497251431,0.0010635702497251431,False,0.9227306826706677,-0.0026526925499834597,0.0026526925499834597,False,0.8735795454545454,-0.009324163003858299,0.009324163003858299,False,0.8282828282828283,0.009324163003858299,0.6789566581682683
1559,0.8203052008720025,0.8099630996309963,0.8099630996309963,0.8099630996309963,0.8125964803951837,0.841701311160857,-0.010342101241006207,0.010342101241006207,False,0.9772727272727273,-0.010342101241006207,0.010342101241006207,False,0.9772727272727273,-0.010342101241006207,0.010342101241006207,False,0.9772727272727273,-0.007708720476818809,0.007708720476818809,False,0.8338557993730408,0.021396110288854464,0.021396110288854464,False,0.9039039039039038,0.03173821152986067,0.841701311160857
156,0.9623976468717704,0.9625830052884806,0.9653400782515907,0.9652527967743211,0.822093128800944,0.9626391096979332,0.0001853584167101907,0.0001853584167101907,False,0.9514637904468413,0.0029424313798203094,0.0029424313798203094,False,0.5905451185709886,0.0028551499025506466,0.0028551499025506466,False,0.6145833333333334,-0.14030451807082644,0.14030451807082644,False,0.7596302003081664,0.00024146282616277492,0.00024146282616277492,False,0.9244011976047904,0.14324694945064675,0.9653400782515907
1560,0.9044276457883369,0.9054054054054054,0.900804289544236,0.8991169387208992,0.900804289544236,0.9052631578947369,0.0009777596170684744,0.0009777596170684744,False,0.9411764705882353,-0.003623356244100928,0.003623356244100928,False,0.8417329796640142,-0.005310707067437748,0.005310707067437748,False,0.80067283431455,-0.003623356244100928,0.003623356244100928,False,0.8638838475499092,0.0008355121063999826,0.0008355121063999826,False,0.677115987460815,0.006288466684506222,0.9054054054054054
1563,0.6777623670827554,0.6777623670827554,0.6777623670827554,0.6651604157252599,0.9035916824196597,0.6627433227704844,0.0,0.0,False,1.0,0.0,0.0,False,1.0,-0.012601951357495533,0.012601951357495533,False,0.909919028340081,0.2258293153369043,0.2258293153369043,False,0.8731182795698925,-0.015019044312270968,0.015019044312270968,False,0.775,0.24084835964917528,0.9035916824196597
1564,0.6417736289381564,0.6704637917005696,0.6704637917005696,0.6704637917005696,0.6980491942324003,0.6152125279642058,0.028690162762413207,0.028690162762413207,False,0.9714285714285714,0.028690162762413207,0.028690162762413207,False,0.9714285714285714,0.028690162762413207,0.028690162762413207,False,0.9714285714285714,0.056275565294243934,0.056275565294243934,False,0.8533333333333334,-0.02656110097395059,0.02656110097395059,False,0.9406858202038925,0.08283666626819453,0.6980491942324003
1574,0.8191089640365002,0.8191089640365002,0.8193288590604026,0.8194258116447545,0.809679173463839,0.8193288590604026,0.0,0.0,False,1.0,0.00021989502390240556,0.00021989502390240556,False,0.972972972972973,0.00031684760825423375,0.00031684760825423375,False,0.9736842105263158,-0.009429790572661245,0.009429790572661245,False,0.7567567567567568,0.00021989502390240556,0.00021989502390240556,False,0.972972972972973,0.009746638180915479,0.8194258116447545
1575,0.745574310415809,0.745574310415809,0.745574310415809,0.7483579638752053,0.7343035343035343,0.7460415381451778,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0027836534593962403,0.0027836534593962403,False,0.9189985272459499,-0.011270776112274672,0.011270776112274672,False,0.703125,0.0004672277293688021,0.0004672277293688021,False,0.8465608465608465,0.014054429571670912,0.7483579638752053
1577,0.8895146595991387,0.8895146595991387,0.8895146595991387,0.8895146595991387,0.8225142184742106,0.8883374689826302,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,-0.06700044112492809,0.06700044112492809,False,0.7066950053134963,-0.00117719061650845,0.00117719061650845,False,0.9333333333333333,0.06700044112492809,0.8895146595991387
1579,0.8943713450292398,0.8943713450292398,0.8943713450292398,0.8906278434940855,0.8965011906942664,0.8875589408777657,0.0,0.0,False,1.0,0.0,0.0,False,1.0,-0.0037435015351542367,0.0037435015351542367,False,0.9777777777777777,0.0021298456650266084,0.0021298456650266084,False,0.9772727272727273,-0.006812404151474105,0.006812404151474105,False,0.9322997416020672,0.008942249816500714,0.8965011906942664
1583,0.749110115971983,0.749110115971983,0.0,0.0,0.7306566779819735,0.7292648444863337,0.0,0.0,False,1.0,-0.749110115971983,0.749110115971983,True,0.0,-0.749110115971983,0.749110115971983,True,0.0,-0.018453437990009425,0.018453437990009425,False,0.8,-0.019845271485649296,0.019845271485649296,False,0.7899641577060932,0.749110115971983,0.749110115971983
1585,0.926000734484025,0.9283614988978692,0.9273547555473713,0.929289170078154,0.7804982817869416,0.8354324097397146,0.002360764413844252,0.002360764413844252,False,0.953062392673154,0.0013540210633463667,0.0013540210633463667,False,0.9782608695652174,0.0032884355941290577,0.0032884355941290577,False,0.9253819036427732,-0.1455024526970834,0.1455024526970834,False,0.7831962397179788,-0.09056832474431042,0.09056832474431042,False,0.7798270893371758,0.14879088829121245,0.929289170078154
1587,0.767244251916028,0.7657366451173868,0.7657366451173868,0.6033065841632022,0.8235100156623526,0.5597129677088672,-0.0015076067986411479,0.0015076067986411479,False,0.9215425531914894,-0.0015076067986411479,0.0015076067986411479,False,0.9215425531914894,-0.1639376677528258,0.1639376677528258,False,0.8238031914893617,0.05626576374632464,0.05626576374632464,False,0.8359659781287971,-0.20753128420716072,0.20753128420716072,False,0.6316489361702128,0.26379704795348535,0.8235100156623526
1588,0.8825581395348837,0.8826520504523542,0.8826520504523542,0.8856937455068297,0.5880942184154175,0.8852608894403448,9.391091747046332e-05,9.391091747046332e-05,False,0.7205882352941176,9.391091747046332e-05,9.391091747046332e-05,False,0.7205882352941176,0.003135605971945954,0.003135605971945954,False,0.8080065359477124,-0.2944639211194662,0.2944639211194662,False,0.4852941176470588,0.0027027499054610438,0.0027027499054610438,False,0.832807570977918,0.29759952709141213,0.8856937455068297
1590,0.6792452830188679,0.6999498243853487,0.6999498243853487,0.6648005598320503,0.6979194100605741,0.6720688781970119,0.02070454136648081,0.02070454136648081,False,0.9195402298850575,0.02070454136648081,0.02070454136648081,False,0.9195402298850575,-0.014444723186817554,0.014444723186817554,False,0.8925170068027211,0.018674127041706234,0.018674127041706234,False,0.8978658536585366,-0.007176404821855997,0.007176404821855997,False,0.8292682926829268,0.035149264553298365,0.6999498243853487
1591,0.5409356725146199,0.541727672035139,0.541727672035139,0.537356785541391,0.8443857331571994,0.05786219081272085,0.0007919995205191155,0.0007919995205191155,False,0.9767441860465116,0.0007919995205191155,0.0007919995205191155,False,0.9767441860465116,-0.0035788869732289452,0.0035788869732289452,False,0.9258997882851094,0.3034500606425795,0.3034500606425795,False,0.7475177304964539,-0.48307348170189907,0.48307348170189907,True,0.748792270531401,0.7865235423444786,0.8443857331571994
1596,0.7172512526843235,0.7172512526843235,0.7177650429799427,0.7217015140591204,0.7177650429799427,0.7177650429799427,0.0,0.0,False,1.0,0.0005137902956191542,0.0005137902956191542,False,0.9302325581395349,0.004450261374796871,0.004450261374796871,False,0.8109756097560976,0.0005137902956191542,0.0005137902956191542,False,0.9302325581395349,0.0005137902956191542,0.0005137902956191542,False,0.9523809523809523,0.004450261374796871,0.7217015140591204
16,0.718562874251497,0.718562874251497,0.718562874251497,0.718562874251497,0.718562874251497,0.7004754358161648,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,-0.018087438435332226,0.018087438435332226,False,0.96875,0.018087438435332226,0.718562874251497
1600,0.8473026516306005,0.8473026516306005,0.7436750998668442,0.7436750998668442,0.8890190336749634,0.7319960539296284,0.0,0.0,False,1.0,-0.10362755176375626,0.10362755176375626,False,0.9534883720930233,-0.10362755176375626,0.10362755176375626,False,0.9534883720930233,0.0417163820443629,0.0417163820443629,False,0.926829268292683,-0.11530659770097207,0.11530659770097207,False,0.9318181818181818,0.15702297974533497,0.8890190336749634
1601,0.7268275620846449,0.7340162486753797,0.8114017961733698,0.7025016903313049,0.7732093023255814,0.701671450278575,0.007188686590734794,0.007188686590734794,False,0.9615384615384616,0.08457423408872489,0.08457423408872489,False,0.8461538461538461,-0.02432587175334,0.02432587175334,False,0.8821428571428571,0.04638174024093644,0.04638174024093644,False,0.9291497975708503,-0.025156111806069914,0.025156111806069914,False,0.8666666666666667,0.1097303458947948,0.8114017961733698
1619,0.8498060225383336,0.8501664816870145,0.8501664816870145,0.8501664816870145,0.8498060225383336,0.8513788635942995,0.0003604591486808806,0.0003604591486808806,False,0.9772727272727273,0.0003604591486808806,0.0003604591486808806,False,0.9772727272727273,0.0003604591486808806,0.0003604591486808806,False,0.9772727272727273,0.0,0.0,False,1.0,0.00157284105596589,0.00157284105596589,False,0.9333333333333333,0.00157284105596589,0.8513788635942995
1628,0.6542713567839196,0.6542713567839196,0.6542713567839196,0.6507462686567164,0.6576623376623376,0.6443019240256537,0.0,0.0,False,1.0,0.0,0.0,False,1.0,-0.003525088127203202,0.003525088127203202,False,0.9767441860465116,0.0033909808784180484,0.0033909808784180484,False,0.9523809523809523,-0.009969432758265895,0.009969432758265895,False,0.909382518043304,0.013360413636683943,0.6576623376623376
1629,0.8899150350942002,0.6933982528998998,0.6933982528998998,0.6933982528998998,0.7248844563366578,0.7561265762550559,-0.19651678219430047,0.19651678219430047,False,0.3871817383669886,-0.19651678219430047,0.19651678219430047,False,0.3871817383669886,-0.19651678219430047,0.19651678219430047,False,0.3814878892733564,-0.16503057875754246,0.16503057875754246,False,0.8109756097560976,-0.13378845883914436,0.13378845883914436,False,0.8673913043478261,0.19651678219430047,0.8899150350942002
1630,0.9196296793237623,0.9203278248018272,0.9168449197860963,0.9173354735152488,0.9162324649298598,0.9162324649298598,0.0006981454780649043,0.0006981454780649043,False,0.9772727272727273,-0.002784759537665993,0.002784759537665993,False,0.8853644963828603,-0.002294205808513472,0.002294205808513472,False,0.9055207740466704,-0.0033972143939025035,0.0033972143939025035,False,0.925,-0.0033972143939025035,0.0033972143939025035,False,0.925,0.004095359871967408,0.9203278248018272
1644,0.9088669950738916,0.9083292262198127,0.9083292262198127,0.9088669950738916,0.9091806515301086,0.9083292262198127,-0.0005377688540788572,0.0005377688540788572,False,0.9761904761904762,-0.0005377688540788572,0.0005377688540788572,False,0.9761904761904762,0.0,0.0,False,1.0,0.0003136564562170596,0.0003136564562170596,False,0.9318181818181818,-0.0005377688540788572,0.0005377688540788572,False,0.9761904761904762,0.0008514253102959168,0.9091806515301086
1645,0.8911968348170128,0.8911968348170128,0.8911968348170128,0.8911968348170128,0.8796680497925311,0.8911968348170128,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,-0.011528785024481736,0.011528785024481736,False,0.8711111111111111,0.0,0.0,False,1.0,0.011528785024481736,0.8911968348170128
1646,0.9032536091359621,0.8353879622915156,0.8353879622915156,0.8353879622915156,0.8292563600782779,0.8478664192949907,-0.06786564684444651,0.06786564684444651,False,0.8731182795698925,-0.06786564684444651,0.06786564684444651,False,0.8731182795698925,-0.06786564684444651,0.06786564684444651,False,0.8731182795698925,-0.07399724905768423,0.07399724905768423,False,0.843010752688172,-0.05538718984097135,0.05538718984097135,False,0.9043010752688172,0.07399724905768423,0.9032536091359621
1647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.87890625,0.0,0.0,False,0.908203125,0.0,0.0
1648,0.9502601456815817,0.9498647805283961,0.9512296790329304,0.9514279758182197,0.9502601456815817,0.9512296790329304,-0.0003953651531856117,0.0003953651531856117,False,0.9236918604651163,0.0009695333513487503,0.0009695333513487503,False,0.8362369337979094,0.001167830136638015,0.001167830136638015,False,0.82930200414651,0.0,0.0,False,0.8780487804878049,0.0009695333513487503,0.0009695333513487503,False,0.8362369337979094,0.0015631952898236268,0.9514279758182197
1656,0.8294153104279687,0.8294153104279687,0.8294153104279687,0.8294153104279687,0.8018648018648019,0.8294153104279687,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,-0.027550508563166765,0.027550508563166765,False,0.8689655172413793,0.0,0.0,False,1.0,0.027550508563166765,0.8294153104279687
1657,0.7492103600758054,0.7492103600758054,0.7072152653548003,0.7030231179608772,0.7492103600758054,0.7389408099688474,0.0,0.0,False,1.0,-0.041995094721005155,0.041995094721005155,False,0.9011494252873563,-0.046187242114928195,0.046187242114928195,False,0.843010752688172,0.0,0.0,False,1.0,-0.01026955010695807,0.01026955010695807,False,0.9655172413793104,0.046187242114928195,0.7492103600758054
1665,0.831858407079646,0.8159722222222222,0.8159722222222222,0.8159722222222222,0.6318991742720557,0.8159722222222222,-0.01588618485742377,0.01588618485742377,False,0.96875,-0.01588618485742377,0.01588618485742377,False,0.96875,-0.01588618485742377,0.01588618485742377,False,0.96875,-0.19995923280759031,0.19995923280759031,False,0.5308219178082192,-0.01588618485742377,0.01588618485742377,False,0.96875,0.19995923280759031,0.831858407079646
1666,0.845404489623041,0.845404489623041,0.845404489623041,0.845404489623041,0.845404489623041,0.6953152518492427,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,-0.15008923777379835,0.15008923777379835,False,0.9642857142857143,0.15008923777379835,0.845404489623041
167,0.9539396315170522,0.9539306018427759,0.9541446208112875,0.9541446208112875,0.9539125318689939,0.9541446208112875,-9.029674276295196e-06,9.029674276295196e-06,False,0.9827586206896551,0.00020498929423529155,0.00020498929423529155,False,0.9767441860465116,0.00020498929423529155,0.00020498929423529155,False,0.9767441860465116,-2.7099648058248604e-05,2.7099648058248604e-05,False,0.8439716312056738,0.00020498929423529155,0.00020498929423529155,False,0.9767441860465116,0.00023208894229354016,0.9541446208112875
1678,0.9335295560461123,0.9335295560461123,0.9329089128305583,0.9324853228962818,0.932224125275263,0.9327442317133039,0.0,0.0,False,1.0,-0.0006206432155539954,0.0006206432155539954,False,0.8635394456289979,-0.0010442331498304869,0.0010442331498304869,False,0.8948863636363636,-0.0013054307708493251,0.0013054307708493251,False,0.875,-0.0007853243328084236,0.0007853243328084236,False,0.8608695652173913,0.0013054307708493251,0.9335295560461123
1684,0.4897400820793434,0.4897400820793434,0.4897400820793434,0.4897400820793434,0.5226277372262774,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.032887655146934036,0.032887655146934036,False,0.886117136659436,-0.4897400820793434,0.4897400820793434,False,0.0,0.5226277372262774,0.5226277372262774
1685,0.7910739191073919,0.5723502304147465,0.5723502304147465,0.004473272198613286,0.0,0.0,-0.21872368869264536,0.21872368869264536,False,0.48517279821627646,-0.21872368869264536,0.21872368869264536,False,0.48517279821627646,-0.7866006469087786,0.7866006469087786,True,0.2577480490523969,-0.7910739191073919,0.7910739191073919,True,0.24280936454849497,-0.7910739191073919,0.7910739191073919,True,0.24653922214897825,0.7910739191073919,0.7910739191073919
1686,0.9306470360325455,0.9306470360325455,0.9307851239669421,0.9308029950942421,0.9314469453376206,0.9315103830775184,0.0,0.0,False,1.0,0.0001380879343966246,0.0001380879343966246,False,0.9275265957446809,0.0001559590616966311,0.0001559590616966311,False,0.8994197292069632,0.0007999093050751194,0.0007999093050751194,False,0.5911016949152542,0.0008633470449729286,0.0008633470449729286,False,0.7473972602739726,0.0008633470449729286,0.9315103830775184
1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.9550561797752809,0.0,0.0,False,0.9550561797752809,0.0,0.0,False,0.9662921348314607,0.0,0.0,False,0.85553772070626,0.0,0.0,False,0.978021978021978,0.0,0.0
169,0.9460021632415342,0.9461954261954262,0.9461954261954262,0.9461775226686632,0.9446194660918588,0.9462902822882838,0.00019326295389199277,0.00019326295389199277,False,0.95,0.00019326295389199277,0.00019326295389199277,False,0.95,0.0001753594271289849,0.0001753594271289849,False,0.9827586206896551,-0.001382697149675427,0.001382697149675427,False,0.5164930555555556,0.0002881190467496353,0.0002881190467496353,False,0.9356060606060606,0.0016708161964250623,0.9462902822882838
1696,0.8876854250058865,0.8872675923746763,0.8872675923746763,0.8855464159811985,0.8866368135753004,0.8879472693032016,-0.0004178326312102021,0.0004178326312102021,False,0.9696969696969697,-0.0004178326312102021,0.0004178326312102021,False,0.9696969696969697,-0.002139009024687999,0.002139009024687999,False,0.8888888888888888,-0.0010486114305860994,0.0010486114305860994,False,0.9161931818181818,0.000261844297315017,0.000261844297315017,False,0.9772727272727273,0.002400853322003016,0.8879472693032016
1706,0.5860326894502229,0.5860326894502229,0.5860326894502229,0.5860326894502229,0.5860326894502229,0.5547445255474452,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,-0.031288163902777666,0.031288163902777666,False,0.9285714285714286,0.031288163902777666,0.5860326894502229
1715,0.8936049801924165,0.89563244469654,0.8936049801924165,0.8936049801924165,0.89563244469654,0.8936049801924165,0.0020274645041234995,0.0020274645041234995,False,0.9666666666666667,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0020274645041234995,0.0020274645041234995,False,0.9666666666666667,0.0,0.0,False,1.0,0.0020274645041234995,0.89563244469654
1716,0.8647628038706632,0.8647628038706632,0.723824575266693,0.719984279819218,0.8647628038706632,0.8696479543292103,0.0,0.0,False,1.0,-0.1409382286039702,0.1409382286039702,False,0.875669244497323,-0.1447785240514452,0.1447785240514452,False,0.9274673008323424,0.0,0.0,False,1.0,0.004885150458547094,0.004885150458547094,False,0.8905380333951762,0.1496636745099923,0.8696479543292103
1718,0.7469276285844333,0.7469276285844333,0.7464724624487938,0.7469276285844333,0.7473875511131304,0.7461871158661507,0.0,0.0,False,1.0,-0.00045516613563945096,0.00045516613563945096,False,0.9830508474576272,0.0,0.0,False,1.0,0.0004599225286970876,0.0004599225286970876,False,0.8793103448275862,-0.000740512718282571,0.000740512718282571,False,0.9206349206349206,0.0012004352469796586,0.7473875511131304
1727,0.6863124773084835,0.6875453446191052,0.6875453446191052,0.6877002115442732,0.8360070351223152,0.6884592145015106,0.0012328673106216659,0.0012328673106216659,False,0.953125,0.0012328673106216659,0.0012328673106216659,False,0.953125,0.0013877342357896394,0.0013877342357896394,False,0.96875,0.14969455781383167,0.14969455781383167,False,0.7779030439684329,0.0021467371930270485,0.0021467371930270485,False,0.9175531914893617,0.14969455781383167,0.8360070351223152
1728,0.748988492459671,0.7142857142857143,0.747633073848096,0.7539902663666336,0.7125852180499946,0.7129719787947636,-0.03470277817395673,0.03470277817395673,False,0.9314151890264303,-0.0013554186115750655,0.0013554186115750655,False,0.9838709677419355,0.005001773906962548,0.005001773906962548,False,0.953125,-0.03640327440967639,0.03640327440967639,False,0.8992974238875878,-0.036016513664907435,0.036016513664907435,False,0.915356306457009,0.04140504831663894,0.7539902663666336
1729,0.839273640490679,0.8682756340622491,0.9173175329921897,0.9172540744399048,0.8498991645059061,0.9205597031606241,0.029001993571570073,0.029001993571570073,False,0.928212162780064,0.07804389250151067,0.07804389250151067,False,0.7954545454545454,0.07798043394922582,0.07798043394922582,False,0.8076923076923077,0.010625524015227095,0.010625524015227095,False,0.9238900634249472,0.08128606266994509,0.08128606266994509,False,0.7954545454545454,0.08128606266994509,0.9205597031606241
1730,0.959417273673257,0.9593436975932557,0.9593436975932557,0.9582443545822164,0.8321544736434509,0.9499451634130291,-7.357608000135851e-05,7.357608000135851e-05,False,0.9824561403508771,-7.357608000135851e-05,7.357608000135851e-05,False,0.9824561403508771,-0.0011729190910406695,0.0011729190910406695,False,0.9491525423728814,-0.12726280002980617,0.12726280002980617,False,0.7546875,-0.009472110260227873,0.009472110260227873,False,0.5222523905087947,0.12726280002980617,0.959417273673257
1734,0.9084385763490241,0.9114801444043321,0.9084385763490241,0.9078400458649849,0.9078400458649849,0.9106628242074928,0.003041568055307975,0.003041568055307975,False,0.876358695652174,0.0,0.0,False,1.0,-0.0005985304840392391,0.0005985304840392391,False,0.9787234042553191,-0.0005985304840392391,0.0005985304840392391,False,0.9787234042553191,0.002224247858468642,0.002224247858468642,False,0.8788282290279628,0.003640098539347214,0.9114801444043321
1735,0.9324144601620118,0.9325272067714632,0.9325272067714632,0.9325761237312712,0.9329758713136729,0.9325272067714632,0.00011274660945137516,0.00011274660945137516,False,0.9782608695652174,0.00011274660945137516,0.00011274660945137516,False,0.9782608695652174,0.00016166356925939596,0.00016166356925939596,False,0.9473684210526315,0.0005614111516610842,0.0005614111516610842,False,0.8043478260869565,0.00011274660945137516,0.00011274660945137516,False,0.9782608695652174,0.0005614111516610842,0.9329758713136729
1736,0.9302725263933219,0.9362175525339926,0.888268898631593,0.8333568505714689,0.8333568505714689,0.9380509000620733,0.005945026140670717,0.005945026140670717,False,0.9743589743589743,-0.042003627761728946,0.042003627761728946,False,0.8974358974358975,-0.09691567582185301,0.09691567582185301,False,0.8212669683257918,-0.09691567582185301,0.09691567582185301,False,0.8212669683257918,0.007778373668751337,0.007778373668751337,False,0.9457013574660633,0.10469404949060435,0.9380509000620733
174,0.9290728129910948,0.928975487115022,0.928975487115022,0.9295214158550633,0.9312833385629118,0.9292971614119618,-9.732587607280685e-05,9.732587607280685e-05,False,0.9821428571428571,-9.732587607280685e-05,9.732587607280685e-05,False,0.9821428571428571,0.000448602863968528,0.000448602863968528,False,0.9821428571428571,0.0022105255718170014,0.0022105255718170014,False,0.8211027370091234,0.00022434842086704876,0.00022434842086704876,False,0.9285714285714286,0.0023078514478898082,0.9312833385629118
1740,0.8651631477927063,0.865370770338373,0.865370770338373,0.865370770338373,0.8657863145258103,0.8566019876952201,0.0002076225456666414,0.0002076225456666414,False,0.9655172413793104,0.0002076225456666414,0.0002076225456666414,False,0.9655172413793104,0.0002076225456666414,0.0002076225456666414,False,0.9655172413793104,0.0006231667331040303,0.0006231667331040303,False,0.9322235434007135,-0.008561160097486198,0.008561160097486198,False,0.6534576534576535,0.009184326830590228,0.8657863145258103
